"code","iso","country","CO2GDP.1990","CO2GDP.1991","CO2GDP.1992","CO2GDP.1993","CO2GDP.1994","CO2GDP.1995","CO2GDP.1996","CO2GDP.1997","CO2GDP.1998","CO2GDP.1999","CO2GDP.2000","CO2GDP.2001","CO2GDP.2002","CO2GDP.2003","CO2GDP.2004","CO2GDP.2005","CO2GDP.2006","CO2GDP.2007","CO2GDP.2008","CO2GDP.2009","CO2GDP.2010"
90,"SLB","Solomon Islands",308.198134542155,281.185789520972,244.373216564607,224.849133924658,197.070685878957,186.396860990739,180.260210426654,179.434201310911,173.847143482217,176.11743863171,201.075917261962,223.124689953618,225.88405593751,216.527970903304,200.772320133927,184.329400657047,166.969983687898,161.607123541399,147.353910762181,147.844243601638,146.338379863117
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",1457.61581564202,1490.71815163067,1374.36599882315,1452.88657438704,1419.80269010662,1420.48758798312,1353.05411984131,1319.2061909402,1262.33997695298,1250.02925457906,1173.9465566955,1157.29006111085,1060.37257485574,1097.80019018529,1128.18253466153,1027.01419815308,943.587419006235,930.87505802565,951.980054992246,932.045932529672,656.883986606264
410,"KOR","South Korea",748.271042004888,687.82282688517,689.511475769141,721.92429438143,694.766633250255,680.943155213026,672.069253743016,673.756256681893,604.282820272165,593.50135367674,577.102166738413,550.83092809171,522.629540127473,509.239538411361,486.798644602959,446.995368090888,425.488169842691,413.776754672952,412.265556227467,413.915498753972,398.285423268447
724,"ESP","Spain",437.753000785759,424.580593184503,425.108620680531,393.800111276029,403.28070456472,401.24165798328,367.838262175466,375.92453649913,364.122270719072,370.156266384345,356.369948582643,336.169204156387,326.822841764603,322.402088019842,320.18238096957,308.924761936808,271.806347474536,257.894318166097,227.309721624574,204.134091141136,184.452938103225
144,"LKA","Sri Lanka",167.542357361193,163.43797929561,162.670049755417,183.305551693333,176.757974462251,170.174658956934,208.632217164629,200.208060009881,196.810498441473,203.432196354902,218.575206908979,213.794706613674,211.62692699079,218.731110543675,203.137695367923,189.094151110022,164.60837685538,159.269796782663,138.41438486129,135.192378615117,126.4910583907
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"SDN","Sudan",306.558726536075,252.888032709103,216.292832430102,147.14212995875,202.727283260364,183.673182826289,171.305488882263,167.994883712672,162.896299039275,267.560015326713,181.500797903128,168.375543213972,201.784926115352,211.608131099014,217.380074995015,187.558403257117,177.51759652434,168.679304502294,162.671808993263,174.706705147742,152.490151883655
740,"SUR","Suriname",1157.26532301479,1263.10387699865,1246.03879072909,1342.02847184915,1278.25994339787,1246.10922528434,1180.57095187416,1101.06510383797,1080.0800793494,1068.36142234566,1033.9492464534,1030.38671957072,965.810352170722,887.896630791062,808.56537780584,778.318058923128,746.218631293128,689.928809195769,648.146811426018,629.284003748982,484.833211753902
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",175.111647684331,127.698134560628,98.0089891088076,46.5085671829019,163.199201478861,142.928552750464,101.456458155278,340.446844080446,330.204603781796,321.839033400657,297.615008764153,276.150748620663,263.548711028183,234.366086616775,218.421106627227,203.375933528324,190.72140933651,187.49025845981,184.1503731221,168.773405283041,158.39224960341
752,"SWE","Sweden",321.231224314134,311.621917646014,301.982603198389,303.797231465616,303.640919730139,290.560210130709,284.755777770008,257.101566564541,248.098570687995,227.193630540031,204.773080102421,205.49619414631,222.673208217249,206.026947019357,190.762266165264,178.257600899443,155.778300065784,137.117478184247,136.387431688004,128.304876816719,129.231889333819
756,"CHE","Switzerland",266.655280655363,262.855683181503,256.591273714561,240.688101126683,235.423200825032,218.275016714954,215.548665394895,213.94967019673,208.755426244899,200.785012324192,183.123533542277,194.471836246825,176.560877183246,173.836432369787,167.6525573857,165.892572625881,151.823622273718,125.794333316558,122.352068464272,126.094190761636,114.970870373819
760,"SYR","Syria",1219.62452927848,1179.01289559662,1000.53510203662,917.839450289379,868.968979916437,842.811797046235,807.162877803263,816.051638421766,828.961799478341,855.23067273171,819.29006823792,762.269985665422,745.077416335932,720.112408848585,704.714459777808,767.428946609703,743.406889120864,722.409036743524,690.243872603697,593.513298079166,536.882807852469
999,"TWN","Taiwan",698.923057799876,662.30521691525,591.865212505356,596.857757965843,556.241841639261,540.076283715787,526.125192056652,527.161995269858,535.591150105686,519.521200657147,526.252093552191,532.400724205673,522.903868657723,511.953960010336,493.156015147205,459.426719692651,434.315298434042,407.946139348198,374.447688446411,355.542460533479,327.64106195377
762,"TJK","Tajikistan",970.45232545185,923.458566370846,955.411248118918,746.266148626197,543.549321684545,505.430665548986,537.40299013302,576.764867220575,593.981895130013,518.771782426445,407.750598175151,355.38040028289,313.376077432227,282.048867973581,295.517160310523,255.596220766922,251.477841112977,274.96038541864,234.42604541882,212.024367408612,183.968914118919
834,"TZA","Tanzania",150.208881916323,142.323099588483,128.368022008723,138.053464101093,127.613095568775,174.825268897677,158.646637587455,138.3426416326,117.245642571134,109.189353569212,106.563344673723,116.161997412783,122.496572161758,118.85040715738,122.28053554959,144.881414355062,142.400106267764,127.766726800312,124.474967302819,112.137196843381,95.7482328303022
764,"THA","Thailand",556.907154179696,542.377435626916,543.160724955188,559.588708152922,570.82759960498,574.300994286294,600.021165443214,605.668158257946,590.884752066876,593.065236880694,557.374323806555,563.762112237478,582.65630262837,570.310198296524,564.598167142077,540.557059266164,503.777522869294,473.561199313452,458.283272162697,458.381358055625,422.076763778016
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",300.581361147156,272.279026214855,212.27369399507,190.872407953036,276.139652851897,258.190277077953,357.885678525772,232.889625110799,289.291351083858,364.384808955308,335.790484287933,308.592035759831,326.760880757451,354.573266960882,321.954132840728,297.202684061011,250.624100900456,255.261251711484,271.661310730655,268.89574759793,193.924112417977
772,"TKL","Tokelau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",375.376578857809,406.368507160446,380.949847312918,419.439887235066,405.797345170009,395.327679921369,388.409618358364,394.411838089113,366.319984022582,405.405893808656,362.02429923985,393.411937375685,384.287758976654,453.493111346955,427.585267428238,404.215646192852,397.983220538379,412.132859136249,398.330673007544,383.804876062249,389.783760262986
780,"TTO","Trinidad and Tobago",1994.31631899368,1742.88043680334,1767.0414571797,1761.92545955333,1670.76100933722,1557.32682047157,1635.13734359175,1429.42776463227,1442.15347733891,1529.07199037947,1636.94855976968,1587.24917656129,1511.87349782263,1274.10809853171,1153.50282532337,1355.21758959035,1352.63291135529,1300.32712204063,1158.1729871923,1247.10975866393,1238.02554231214
788,"TUN","Tunisia",531.154846855573,509.669417272278,508.502559347345,499.012692836033,498.351789932025,479.694345063349,449.707224557049,425.598950490507,433.279614628532,416.162037780834,407.758381681254,394.220092870342,386.289553722944,368.081608434859,357.427323185391,327.614366775943,318.658655028601,294.252062964274,286.123345193409,270.778418186456,220.701544995491
792,"TUR","Turkey",712.156805352289,675.182458386684,564.919643318115,531.325796162389,547.914986971913,550.083016815253,551.429124217433,531.617736149231,381.904555484762,386.772343700808,375.962587579307,354.838859146998,364.483284215531,375.680432320663,332.444859617569,308.452299732606,297.86238263239,297.779520214832,271.429293780549,272.57584948535,230.868753527547
795,"TKM","Turkmenistan",2848.90589072109,2492.7495370953,2148.71662307254,1933.95061526764,2796.5463139152,2988.20455256681,2468.90200630768,2735.63720067898,2448.05285184641,2438.8198676812,2284.47947094266,2233.10488396076,2227.65416027688,2359.12771561914,2245.84788194989,2014.83350384148,1793.59659087662,1818.13107576255,1593.48106123689,1309.17092566724,1281.91788134085
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",122.554821378412,113.283756739395,101.223831858909,90.6323700748107,76.492453386737,87.329070897047,88.2597962121763,84.8221274986375,93.7527933047338,89.2271721073035,92.1757120189111,90.6082815207406,84.4097646802206,79.5192911214277,78.4760764150589,88.1244422786285,89.5502286344571,94.5787308318163,86.0184046429644,87.5265071504014,79.5473762933272
804,"UKR","Ukraine",2313.61361891398,2426.79768939645,2308.93317364543,2283.50182035162,2415.9483564461,2647.70548993206,2461.52016304166,2379.96539698846,2284.81768586395,2239.80785100402,2036.43432965398,1825.49128486471,1737.74320885057,1672.88853550571,1391.83870251952,1298.1829380967,1141.61683430023,1026.9561829852,979.545051331788,915.878378378378,868.481663794423
784,"ARE","United Arab Emirates",565.436591024618,601.50307606264,549.925702982292,552.244020670417,562.340885840307,547.159536062678,564.35246615018,516.63637010538,527.897361524566,509.437272688505,461.057138861096,487.243026772422,502.535506054717,449.705063046979,418.797163143161,394.10009005532,369.77297983807,392.519638199539,422.665071715035,441.888127156019,450.575654285589
826,"GBR","United Kingdom",608.632238985322,611.966104096936,578.044628255222,542.346202758982,508.941604176727,477.609414493958,461.369696772249,411.163823589806,397.349490075666,380.718879901135,361.107328938188,342.901079048275,316.440032890873,310.606961022559,289.868212967844,277.65549033932,260.041367820636,245.835668027111,239.058470155153,226.906805179163,220.003822038603
840,"USA","United States of America",852.822459483898,826.152831874821,794.787026094733,775.678667456592,739.858764817754,704.986046004579,683.600792145631,658.221377096833,622.970541128017,596.194688743146,578.442296035883,553.809007318813,539.357472002417,518.994598396653,496.95517808405,469.653979927254,437.218243268617,423.203777449899,402.386144184313,384.178359943302,372.319930094179
850,"VIR","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",280.99965577222,293.644997680652,284.288716098247,238.464789718204,201.300851388399,223.214592171376,246.396751567844,224.863738272802,220.933322906126,260.003843967759,227.737216437698,191.385125169638,183.013992927679,176.896593147131,201.105930886844,186.131081036924,199.090359913497,165.15941855893,204.994419064464,191.00028539803,137.119648076978
860,"UZB","Uzbekistan",4065.62032491942,4091.69474889715,4266.89078553723,4378.3768795987,4439.59483325852,3894.25183966039,3869.93887399652,3672.25446718705,3830.10950033327,3726.23262155177,3479.25999109551,3292.81714127835,3238.45568289104,3006.61913765916,2642.51833996328,2202.370513984,2066.76236562111,1841.91908364555,1695.59971732251,1397.42885581198,1148.13753002466
548,"VUT","Vanuatu",189.7679338053,168.740607490317,161.0843604795,156.453972866882,140.598908527307,136.026055302848,166.834723162265,162.676541816033,147.507635168863,144.890917466845,128.016380709242,141.450480928739,140.680036002922,126.30766689931,80.6206441859682,74.1011298286974,57.2782593172804,105.96385579728,123.550477579195,114.925040774635,118.822058890216
862,"VEN","Venezuela",839.813858805094,761.188702869461,765.394471792794,692.501090464974,804.390511545376,701.476099804101,765.036170224261,703.642026060742,714.527468973998,697.309621991362,675.372309482257,655.338443763869,713.143657593712,691.144954726282,599.380325998652,644.696734177023,544.054487715193,475.676959336139,510.008577829226,519.362917898567,521.246846149027
704,"VNM","Viet Nam",427.550540086072,389.160130950409,386.622049484891,422.827727904702,419.137733134107,432.796452832033,436.551797529031,460.971773632069,480.608817636388,459.296213278321,466.446967699706,477.259686151236,519.537041282651,510.964377104847,546.967037253755,537.147830970097,501.498899198778,499.085238148857,509.071691481248,541.243777600924,470.326120656712
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",482.986345931883,536.084047774769,523.34405079562,428.006749075604,409.87895177543,438.096102846687,418.544815554019,418.308226000509,415.237516297444,449.943925778524,437.895080485779,458.212092155922,420.788171100205,436.436770805245,446.323862945885,434.96209905648,423.666509583806,415.798129269171,404.110318090051,428.403821213161,341.768387070421
894,"ZMB","Zambia",415.669832518037,418.123851904889,404.331962475167,329.803124256195,307.382586416556,303.024786847973,239.911693404689,291.010612116871,282.44102793311,213.69128335523,204.240753448427,190.975335982967,194.035904936456,196.079762211894,182.441583400725,179.082310417072,163.024917924068,114.00820229684,117.698019307243,116.114299314771,96.5000922105885
716,"ZWE","Zimbabwe",1470.71262226362,1650.89892873777,1695.10945505356,1556.43223102003,1475.07219375873,1473.08802980904,1416.70237540755,1335.7801583605,1359.06846762925,1483.77270610154,1237.84816022357,1137.65465303927,1172.21789883268,1228.99530301295,2579.69072164948,1826.48984388115,1757.55177639333,1751.55480033985,1661.188599151,1585.76158940397,1502.1530308049
