"code","iso","country","MPAEEZ.1990","MPAEEZ.1991","MPAEEZ.1992","MPAEEZ.1993","MPAEEZ.1994","MPAEEZ.1995","MPAEEZ.1996","MPAEEZ.1997","MPAEEZ.1998","MPAEEZ.1999","MPAEEZ.2000","MPAEEZ.2001","MPAEEZ.2002","MPAEEZ.2003","MPAEEZ.2004","MPAEEZ.2005","MPAEEZ.2006","MPAEEZ.2007","MPAEEZ.2008","MPAEEZ.2009","MPAEEZ.2010","MPAEEZ.2011","MPAEEZ.2012"
376,"ISR","Israel",0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0219729204707817,0.0227381465568288,0.0227381465568288,0.024268598728923,0.024268598728923,0.024268598728923,0.0295523026563913,0.0295523026563913,0.0295523026563913,0.0295523026563913,0.0295523026563913
380,"ITA","Italy",0.161089621544703,0.292589614357089,0.292589614357089,0.298726873481246,0.33422034912835,0.33422034912835,0.339379499946575,0.471183299126712,0.489291270131433,0.489291270131433,0.491860656912358,4.75697602404605,4.79715626865908,4.79724704007384,4.80088160161975,4.80088160161975,4.80323610096982,4.82449884175675,4.82449884175675,4.86481061229728,4.86481061229728,4.86481061229728,4.86481061229728
388,"JAM","Jamaica",0,0,0.000247536072599976,0.000247536072599976,0.000247536072599976,0.000247536072599976,0.0545837329924964,0.0545837329924964,0.143104255741609,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.714283598345047,0.719928232394007,0.720309681423915,0.720309681423915,0.720309681423915
392,"JPN","Japan",0.195331142753859,0.195331142753859,0.195331142753859,0.212063557600156,0.42168970255366,0.453635045145748,0.460563144478006,0.476354629985165,0.4803535796765,0.490489842396933,0.490489842396933,0.50436459250741,0.539796617529699,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577,0.548810146740577
400,"JOR","Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",0.564257871315064,0.564257871315064,0.564257871315064,0.564257871315064,0.564257871315064,0.658829855513888,0.658829855513888,0.658829855513888,0.658829855513888,0.658829855513888,0.658829855513888,0.658829855513888,0.658829855513888,0.658829855513888,0.661701600451015,0.661959435135773,0.661959435135773,0.661959435135773,0.661959435135773,0.661959435135773,0.661959435135773,0.674379954260127,0.674379954260127
296,"KIR","Kiribati",0.00835809582740951,0.00835809582740951,0.00835809582740951,0.00835809582740951,0.00835809582740951,0.00835809582740951,0.00872510992397303,0.00872510992397303,0.00872510992397303,0.0215081820085326,0.0215081820085326,0.0215081820085326,0.0215081820085326,0.0215081820085326,0.0215081820085326,0.0215081820085326,11.8066796305486,11.8066796305486,11.8066796305486,11.8066796305486,11.8066796305486,11.8066796305486,11.8066796305486
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04352480198751,1.04352480198751,1.04352480198751
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",1.59279929716079,1.59279929716079,1.59279929716079,1.59279929716079,1.59279929716079,1.59279929716079,1.59279929716079,2.02374961110419,2.02374961110419,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107,2.1568326175107
422,"LBN","Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,"LBY","Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",0,2.3408245829951,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,3.51966534866061,5.75983922071801,5.75983922071801,5.75983922071801,5.75983922071801,10.5755256749326,10.5755256749326,10.5755256749326,10.5755256749326
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0.00384741433705825,0.00384741433705825,0.00384741433705825,0.00384741433705825,0.00384741433705825,0.00384741433705825,0.00384741433705825,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.0189514630249658,0.111722801651253,0.111722801651253,0.162488080508631,0.204717479607853,0.233509987548044,0.363163865469786,0.363263496397806
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",0.452101877865764,0.452101877865764,0.45279088568761,0.45279088568761,0.540839821612117,0.540839821612117,0.552648998098067,0.552648998098067,0.552648998098067,0.602652174841706,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302,0.605690072965302
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",0.0234705601478861,0.0234705601478861,0.0234705601478861,0.0234705601478861,0.0234705601478861,0.0234705601478861,0.0235243917078583,0.0235243917078583,0.0235243917078583,0.0235243917078583,0.0235243917078583,0.0235243917078583,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823,0.0235423355611823
584,"MHL","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,"MTQ","Martinique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312,4.38072531780312
480,"MUS","Mauritius",0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.00146096369462249,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904,0.001489089198904
175,"MYT","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",0.108169003345769,0.108169003345769,0.108169003345769,0.277014832016158,0.566286505075904,0.577895798818398,0.735784445525543,0.735784445525543,0.75268153506273,0.75637663227945,1.22041700086508,1.22041700086508,1.23016733480382,1.23016733480382,1.23016733480382,1.39001627272979,1.39001627272979,1.51341450529446,1.53978562569267,1.63794929292004,1.63794929292004,1.63794929292004,1.63794929292004
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,"MSR","Montserrat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,"MAR","Morocco",0.0184449944635457,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.0435182241170459,0.078290377141366,0.150197687288419,0.162277002572945,0.162277002572945,0.162277002572945,0.162277002572945,0.162277002572945,0.162277002572945,0.162277002572945
508,"MOZ","Mozambique",0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.23995708737279,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641,0.285432608127641
104,"MMR","Myanmar",0.0506635636927397,0.0506635636927397,0.0506635636927397,0.0522931325750266,0.0522931325750266,0.0522931325750266,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688,0.0663314677822688
516,"NAM","Namibia",0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,0.0197583407859082,1.68382105931843,1.68382105931843,1.68382105931843,1.68382105931843
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",1.13205546440495,1.13294943489718,1.13294943489718,1.78172445120011,1.78172445120011,1.78172445120011,1.78172445120011,1.78172445120011,1.78172445120011,1.78172445120011,1.78172445120011,1.78172445120011,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377,1.8575400256377
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",0.0217815514040292,0.0218909922582906,0.022325934269324,0.0228250261433709,0.0228783358674955,0.0229646114934464,0.0229646114934464,0.0230018837518177,0.0230018837518177,0.0232448216589705,0.0232448216589705,0.128489799695112,0.128489799695112,0.202658772447882,0.202757670153361,0.203056145210438,0.203681160889659,16.8974185747645,16.8974185747645,16.8974185747645,16.8974185747645,16.8983448869068,16.8983448869068
558,"NIC","Nicaragua",0.153065888689694,3.65595539849085,3.67105669477071,3.67105669477071,3.67105669477071,3.67105669477071,3.67105669477071,3.67105669477071,3.67105669477071,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858,4.29337892201858
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139,0.0326984297337139
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",0.0669597282128082,0.0676790260641666,0.0676790260641666,0.0707927918599803,0.0711789706287628,0.0725493467349281,0.0728086609908255,0.07341346162458,0.07341346162458,0.07341346162458,0.0748085723213078,0.0748085723213078,0.107752653280527,0.108908396971811,0.120107182321496,0.124452491360317,0.129278529135072,0.129278529135072,0.129278529135072,0.151178216463118,0.151603491842789,0.151603491842789,0.151603491842789
512,"OMN","Oman",0,0,0,0,0,0,0.0400116051843815,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869,0.0721407868035869
586,"PAK","Pakistan",0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452,0.0970826020619452
585,"PLW","Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,"PAN","Panama",0.861441720881017,0.861441720881017,0.861441720881017,0.861441720881017,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112,1.07057156759112
598,"PNG","Papua New Guinea",0.178762737933371,0.178762737933371,0.178762737933371,0.178762737933371,0.178762737933371,0.178762737933371,0.178762737933371,0.178765638667898,0.178765638667898,0.178765638667898,0.178793402841231,0.178793402841231,0.178837742640435,0.178837742640435,0.178837742640435,0.178841886546902,0.178919791988493,0.178919791988493,0.178919791988493,0.178919791988493,0.178919791988493,0.178919791988493,0.178919791988493
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.275535391812776,0.44659748340616,0.44659748340616,0.501349916172316,0.501349916172316
608,"PHL","Philippines",0.142909424444274,0.1429431274459,0.143101857711624,0.146062829483534,0.274164133487457,0.274207621231491,0.391709874820746,0.39456104003897,0.739204129491803,0.87692600966963,0.964805499216579,0.979828340393098,0.980489897699214,0.981051976790852,0.981060674339659,0.981891290250707,0.982551760363222,0.982579483800044,0.982648520593697,1.03567040891026,1.03570846068629,1.03570846068629,1.03570846068629
612,"PCN","Pitcairn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,"POL","Poland",0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343,0.732339125593343
620,"PRT","Portugal",0.0898702087822407,0.0898702087822407,0.0898702087822407,0.0898702087822407,0.0898702087822407,0.0898702087822407,0.0898702087822407,0.0905613086182889,0.0905613086182889,0.0905613086182889,0.0919500435134211,0.0919500435134211,0.0919500435134211,0.0919500435134211,0.0924968238407594,0.0924968238407594,0.106533393718068,0.106533393718068,0.121685852928759,0.121685852928759,0.121685852928759,0.121685852928759,0.121685852928759
630,"PRI","Puerto Rico",0.141979028780467,0.141979028780467,0.141979028780467,0.141979028780467,0.141979028780467,0.141979028780467,0.141979028780467,0.141979028780467,0.142167611252697,0.142167611252697,0.146028837371615,0.146764309013313,0.146764309013313,0.146764309013313,0.14714618851958,0.14714618851958,0.14714618851958,0.14714618851958,0.14714618851958,0.14714618851958,0.14714618851958,0.14714618851958,0.14714618851958
634,"QAT","Qatar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,"REU","Reunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",0.441932941060832,0.446365761664582,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506,9.24999566354506
643,"RUS","Russia",0.352378286545579,0.352378286545579,0.352378286545579,0.667033038617384,2.31272465569167,2.43923636647185,2.74613579826189,2.77103671762893,2.77103671762893,2.7955169684551,2.7955169684551,5.59103380399754,2.80753187338081,2.80753187338081,2.80753187338081,2.80753187338081,2.80753187338081,2.80753187338081,2.80753187338081,2.87267621817472,2.87267621817472,2.87267621817472,2.87267621817472
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,"SHN","Saint Helena",0,0,0,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389,0.000703988249877389
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,"LCA","Saint Lucia",0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351,0.00894261031578351
666,"SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615,0.106188225464615
882,"WSM","Samoa",0,0,0,0,0,0,0,0,0,0.0624636967573552,0.0624636967573552,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748,0.0627737465838748
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"SAU","Saudi Arabia",0.24624904120745,0.24624904120745,0.24624904120745,0.24624904120745,0.24624904120745,1.19172559210654,1.35468312385323,1.35468312385323,1.35468312385323,1.19154071029787,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323,1.35468312385323
686,"SEN","Senegal",0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.00390047917922324,0.399260358245465,0.399260358245465,0.399260358245465,0.399260358245465,0.897797048427379,0.897797048427379,0.897797048427379,0.897797048427379,0.897797048427379,0.897797048427379,0.897797048427379,0.897797048427379,0.897797048427379
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",0.0219069947991843,0.0219129607563736,0.0219129607563736,0.0219129607563736,0.0219129607563736,0.0219129607563736,0.0219651628817802,0.0220292969215653,0.0220292969215653,5.96595718932034e-05,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653,0.0220292969215653
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"SGP","Singapore",0,0,0,0,0,0,1.46563972182756,1.46563972182756,1.46563972182756,1.46563972182756,1.46563972182756,1.46563972182756,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953,1.4970462872953
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1035115437541,89.1035115437541,89.1035115437541,89.1035115437541,89.1035115437541,89.1035115437541,89.1035115437541,89.1035115437541,89.1035115437541
90,"SLB","Solomon Islands",0.00109608804932466,0.00109608804932466,0.00109608804932466,0.00109608804932466,0.00109608804932466,0.0106980430528473,0.0106980430528473,0.0106980430528473,0.0125372837705349,0.0125372837705349,0.0125584101841841,0.0125584101841841,0.0139216852296593,0.0149425881009974,0.0158174701721137,0.0161151040585232,0.0165904483656283,0.0644125711208288,0.0721833631530591,0.0721833631530591,0.0721833631530591,0.0721833631530591,0.0721833631530591
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"ZAF","South Africa",0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.0214961651190221,0.137274768479261,0.137274768479261,0.137274768479261,0.137274768479261,0.285292757159002,0.285292757159002,0.285292757159002,0.285292757159002,0.285292757159002,11.2774164681241,11.2774164681241,11.2774164681241,11.2774164681241
410,"KOR","South Korea",0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.939641162951932,0.940276945775122,0.948698011534201,0.974175174184625,1.02395880322931,1.02403521943402,1.02403521943402,1.03595920401702,1.03726439279348,1.0373102425163,1.0373102425163,1.0373102425163,1.0373102425163,1.0373102425163
724,"ESP","Spain",0.0809143702154697,0.0821927982014592,0.082365744646912,0.0825937195068271,0.0828649309781054,0.145473509532548,0.146206566625206,0.53832627362995,0.53832627362995,0.568444504045458,0.568444504045458,0.572097997705649,0.584742741228871,0.587899013858385,0.588120110166493,0.588120110166493,0.588120110166493,0.588120110166493,0.588120110166493,0.588120110166493,0.588120110166493,0.588120110166493,0.588120110166493
144,"LKA","Sri Lanka",0.0157735266726836,0.0157735266726836,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562,0.0724942076697562
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"SDN","Sudan",0,0,0,0,0,0,0,0,0,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855,0.017823263684855
740,"SUR","Suriname",1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006,1.77761657922006
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
